country,year,rule_of_law_estimate,gdp_growth
Middle East & North Africa (excluding high income),1962,NULL,NULL
Ghana,1975,NULL,-2.91263561368368
Ghana,1978,NULL,14.8317983289596
Middle East & North Africa (excluding high income),1965,NULL,NULL
Ghana,1981,NULL,-5.01180246314077
Middle East & North Africa (excluding high income),1972,NULL,19.3218457520762
Ghana,1988,NULL,2.42245159470396
Middle East & North Africa (excluding high income),1975,NULL,16.3591753245729
Ghana,1991,NULL,12.1254171281379
Middle East & North Africa (excluding high income),1978,NULL,7.4824916005707
Ghana,1994,NULL,-8.75433487907458
Ghana,1997,NULL,-0.599283701298553
Middle East & North Africa (excluding high income),1981,NULL,-2.40955436365839
Ghana,2004,-0.1262874156,16.3597540405897
Middle East & North Africa (excluding high income),1988,NULL,-8.19640104351206
Ghana,2007,0.0392334312,18.8762015859935
Middle East & North Africa (excluding high income),1991,NULL,-46.9118090052935
Ghana,2010,-0.0332933515,23.6055186914925
Middle East & North Africa (excluding high income),1994,NULL,9.23983479964936
Ghana,2017,0.1080883816,7.55095794303749
Ghana,2020,-0.0796142519,2.49513368315992
Middle East & North Africa (excluding high income),1997,NULL,5.55428899256866
Ghana,2023,NULL,NULL
Middle East & North Africa (excluding high income),2004,NULL,18.7068667048738
Gibraltar,1961,NULL,NULL
Middle East & North Africa (excluding high income),2007,NULL,21.8617425434495
Gibraltar,1964,NULL,NULL
Middle East & North Africa (excluding high income),2010,NULL,15.1737241431307
Gibraltar,1967,NULL,NULL
Middle East & North Africa (excluding high income),2017,NULL,0.0720172457724172
Gibraltar,1970,NULL,NULL
Middle East & North Africa (excluding high income),2020,NULL,-8.78449152694564
Gibraltar,1974,NULL,NULL
Middle East & North Africa (excluding high income),2023,NULL,NULL
Gibraltar,1977,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1961,NULL,NULL
Gibraltar,1980,NULL,NULL
Gibraltar,1983,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1968,NULL,10.0174180699423
Gibraltar,1990,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1971,NULL,14.645468861901
Gibraltar,1993,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1974,NULL,52.441093325518
Gibraltar,1996,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1977,NULL,15.7301365463825
Gibraltar,1999,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1984,NULL,5.8716957414481
Gibraltar,2006,NULL,NULL
Gibraltar,2009,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1987,NULL,-12.5473007610565
Gibraltar,2012,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1990,NULL,40.6810960108945
Gibraltar,2015,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1993,NULL,4.60798214040939
Gibraltar,2022,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),2000,NULL,5.96368683172731
Greece,1962,NULL,5.07210609443424
Greece,1969,NULL,15.1127704640144
Middle East & North Africa (IDA & IBRD countries),2003,NULL,9.33778815687941
Greece,1972,NULL,15.7195744263972
Middle East & North Africa (IDA & IBRD countries),2006,NULL,16.6248016636475
Middle East & North Africa (IDA & IBRD countries),2013,NULL,-8.10613615243061
Middle East & North Africa (IDA & IBRD countries),2016,NULL,2.47998897046887
Greece,1975,NULL,12.5223127586325
Middle East & North Africa (IDA & IBRD countries),2019,NULL,0.427982620360061
Greece,1978,NULL,22.37371022869
Greece,1985,NULL,-0.414768827324007
Middle East & North Africa (IDA & IBRD countries),2022,NULL,13.1265507325079
Greece,1988,NULL,16.158538563549
Middle East & North Africa (IDA & IBRD),1992,NULL,NULL
Greece,1991,NULL,7.40837598191604
Middle East & North Africa (IDA & IBRD),1995,NULL,NULL
Greece,1994,NULL,7.16184688921152
Middle East & North Africa (IDA & IBRD),1998,NULL,NULL
Greece,2001,NULL,4.48538868305275
Greece,2004,0.8991342187,19.0707136260592
Middle East & North Africa (IDA & IBRD),2001,NULL,NULL
Middle East & North Africa (IDA & IBRD),2008,NULL,NULL
Middle East & North Africa (IDA & IBRD),2011,NULL,NULL
Middle East & North Africa (IDA & IBRD),2014,NULL,NULL
Greece,2007,0.8592877388,16.5807527051293
Middle income,1967,NULL,3.96766573256848
Greece,2014,0.3738475442,-1.44388526823359
Middle income,1970,NULL,10.3841742760726
Greece,2017,0.0490841419,3.4669098121467
Middle income,1973,NULL,24.0421885460803
Greece,2020,0.2894136310,-8.1715909005643
Middle income,1976,NULL,6.35500340635007
Greece,2023,NULL,NULL
Middle income,1980,NULL,21.4821941583587
Greenland,1962,NULL,NULL
Greenland,1969,NULL,NULL
Middle income,1983,NULL,-0.440159059294326
Greenland,1972,NULL,19.9335488086731
Middle income,1986,NULL,1.7357394973869
Greenland,1975,NULL,24.289039837724
Middle income,1989,NULL,1.24049384640621
Greenland,1978,NULL,26.1160331166895
Middle income,1996,NULL,10.1452708146136
Greenland,1985,NULL,8.83156597701025
Middle income,1999,NULL,-4.99378107535117
Middle income,2002,NULL,2.3618287320021
Greenland,1988,NULL,14.1247950190909
Middle income,2005,NULL,18.9078305736805
Greenland,1991,NULL,-0.243104929680081
Middle income,2012,NULL,6.62470755660515
Greenland,1994,NULL,8.48492319806545
Middle income,2015,NULL,-5.2726674496754
Greenland,2001,NULL,1.69899839350581
Greenland,2004,NULL,16.9198553007597
Greenland,2007,NULL,11.7581560535316
Middle income,2018,NULL,6.32795703335085
Greenland,2014,1.7343989611,5.85183704844188
Middle income,2021,NULL,18.0913474226289
Greenland,2017,1.6886153221,5.33678103832861
Moldova,1961,NULL,NULL
Greenland,2020,1.7015759945,2.85504860593076
Moldova,1964,NULL,NULL
Greenland,2023,NULL,NULL
Moldova,1967,NULL,NULL
Grenada,1961,NULL,NULL
Grenada,1964,NULL,NULL
Moldova,1970,NULL,NULL
Grenada,1971,NULL,NULL
Moldova,1977,NULL,NULL
Grenada,1974,NULL,NULL
Moldova,1980,NULL,NULL
Grenada,1977,NULL,NULL
Grenada,1980,NULL,8.46608654012798
Moldova,1983,NULL,NULL
Grenada,1987,NULL,14.6170468371581
Moldova,1986,NULL,NULL
Grenada,1990,NULL,4.02917695965365
Moldova,1993,NULL,NULL
Grenada,1993,NULL,-0.112282530621055
Moldova,1996,-0.1211300939,-3.30053925636188
Grenada,2000,0.3411319852,7.8909270013868
Moldova,1999,NULL,-31.0784206830549
Grenada,2003,0.3373953700,9.37961785974356
Grenada,2006,0.2593229115,0.452169182786692
Moldova,2006,-0.5176499486,14.0516913336807
Grenada,2009,0.1575192958,-6.62252604937472
Moldova,2009,-0.4345950186,-10.1636341942709
Grenada,2016,0.6187413931,6.48273447560607
Moldova,2012,-0.3230074048,3.50337809119851
Grenada,2019,0.1871112585,4.02655563013441
Moldova,2015,-0.3715771437,-17.0337136180794
Grenada,2022,0.5540050268,8.24538653366583
Guam,1962,NULL,NULL
Moldova,2022,-0.2866586745,5.96033196126725
Guam,1965,NULL,NULL
Monaco,1962,NULL,NULL
Guam,1968,NULL,NULL
Monaco,1965,NULL,NULL
Guam,1971,NULL,NULL
Monaco,1968,NULL,NULL
Guam,1978,NULL,NULL
Guam,1981,NULL,NULL
Monaco,1975,NULL,26.2487620162586
Guam,1984,NULL,NULL
Monaco,1978,NULL,23.3439075411133
Guam,1987,NULL,NULL
Monaco,1981,NULL,-12.5518761221793
Guam,1991,NULL,NULL
Monaco,1988,NULL,8.78826188294066
Guam,1994,NULL,NULL
Guam,1997,NULL,NULL
Monaco,1991,NULL,-0.0308792083367466
Guam,2000,NULL,NULL
Monaco,1994,NULL,5.66470699546239
Guam,2007,1.0909198523,3.75177109952178
Monaco,1997,NULL,-9.48701805631893
Guam,2010,1.1112082005,2.50621229461675
Monaco,2004,0.8263304234,12.4117473239878
Guam,2013,1.1013315916,2.54511167386271
Guam,2016,1.0457596779,1.75892614027052
Monaco,2007,0.8768649101,28.1014340783194
Guam,2023,NULL,NULL
Monaco,2010,0.8823542595,-1.95122644684926
Guatemala,1967,NULL,4.51571140828161
Monaco,2013,0.9291978478,14.1542398937547
Guatemala,1970,NULL,10.994524369622
Monaco,2020,1.3678543568,-8.72567201547993
Guatemala,1973,NULL,22.2671758970873
Guatemala,1976,NULL,19.731758569512
Monaco,2023,NULL,NULL
Guatemala,1983,NULL,3.82012981787789
Mongolia,1963,NULL,NULL
Guatemala,1986,NULL,-25.6097268101575
Mongolia,1966,NULL,NULL
Guatemala,1989,NULL,7.25771598963177
Mongolia,1973,NULL,NULL
Guatemala,1996,-1.1264882088,6.95601386201346
Guatemala,1999,NULL,-5.55324955347974
Mongolia,1976,NULL,NULL
Guatemala,2002,-0.9908919930,11.078295532487
Mongolia,1979,NULL,NULL
Guatemala,2005,-1.0483069420,13.5982105482693
Mongolia,1982,NULL,10.4888448080498
Guatemala,2012,-1.0839196444,5.79811657066722
Mongolia,1989,NULL,11.624584539252
Guatemala,2015,-0.9537658691,7.49135818657254
Guatemala,2018,-1.0754663944,2.33709577769963
Mongolia,1992,NULL,-44.6153088763203
Guatemala,2021,-1.1097908020,10.7287905816101
Mongolia,1995,NULL,56.852256328196
Guinea,1966,NULL,NULL
Mongolia,1998,0.2429995388,-4.78383593928841
Guinea,1969,NULL,NULL
Mongolia,2005,-0.2180040777,26.6760530184947
Guinea,1972,NULL,NULL
Mongolia,2008,-0.3348490298,32.7796197151563
Guinea,1975,NULL,NULL
Mongolia,2011,-0.2622692585,44.7920400268994
Guinea,1982,NULL,NULL
Mongolia,2018,-0.2783738077,14.7832923718968
Guinea,1985,NULL,NULL
Mongolia,2021,-0.2499862313,14.823584538924
Guinea,1988,NULL,16.789199120525
Montenegro,1961,NULL,NULL
Guinea,1995,NULL,9.18147624789201
Montenegro,1964,NULL,NULL
Montenegro,1967,NULL,NULL
Guinea,1998,-1.3917689323,-5.16227246401914
Montenegro,1974,NULL,NULL
Guinea,2001,NULL,-5.53940305260512
Guinea,2004,-1.3023222685,5.4843978490734
Guinea,2011,-1.4481726885,-0.997020771228714
Montenegro,1977,NULL,NULL
Guinea,2014,-1.3675396442,4.79739891766634
Guinea,2017,-1.2548339367,20.1107679229513
Montenegro,1980,NULL,NULL
Guinea,2020,-1.3027621508,5.46739993025485
Montenegro,1983,NULL,NULL
Guinea-Bissau,1961,NULL,NULL
Montenegro,1990,NULL,NULL
Guinea-Bissau,1964,NULL,NULL
Montenegro,1993,NULL,NULL
Guinea-Bissau,1967,NULL,NULL
Guinea-Bissau,1971,NULL,-0.245811216132499
Montenegro,1996,NULL,NULL
Guinea-Bissau,1974,NULL,10.5187893066279
Montenegro,1999,NULL,NULL
Guinea-Bissau,1977,NULL,2.29984942673892
Montenegro,2006,-0.2126901746,20.5889518171986
Guinea-Bissau,1980,NULL,-6.65107266308948
Montenegro,2009,-0.0165532865,-8.49916611015816
Guinea-Bissau,1987,NULL,33.489227599711
Guinea-Bissau,1990,NULL,14.4592937744939
Montenegro,2012,-0.0584805831,-10.0541222196847
Guinea-Bissau,1993,NULL,4.66935414883005
Montenegro,2015,-0.0448989756,-11.7357565503875
Guinea-Bissau,1996,-1.6729061604,6.47834272342736
Montenegro,2019,-0.0068806685,0.637594022990686
Guinea-Bissau,2003,-1.2263747454,14.2774020335377
Montenegro,2022,-0.1254014075,6.28471045110451
Guinea-Bissau,2006,-1.2561019659,0.909071086626844
Guinea-Bissau,2009,-1.3470274210,-4.38035148909142
Morocco,1967,NULL,5.9082090395083
Guinea-Bissau,2012,-1.5423930883,-10.051426079506
Morocco,1970,NULL,8.34460459651612
Guinea-Bissau,2019,-1.3030543327,-4.31945795651252
Morocco,1973,NULL,23.0193354729069
Morocco,1976,NULL,6.67171096037494
Morocco,1983,NULL,-8.14405276098887
Guinea-Bissau,2022,-1.4542180300,-0.302626709847941
Morocco,1986,NULL,29.8226732718918
Guyana,1961,NULL,9.18437394692774
Morocco,1989,NULL,2.36923106830832
Guyana,1964,NULL,10.8197840884388
Morocco,1992,NULL,4.41527260086625
Guyana,1967,NULL,9.38785450071141
Morocco,1996,0.2212313116,10.5848243623226
Guyana,1970,NULL,7.42077817890092
Morocco,1999,NULL,-0.497183084323361
Guyana,1977,NULL,-1.00343279640877
Morocco,2002,-0.0490107983,7.40497773815548
Guyana,1980,NULL,13.7169142598597
Morocco,2005,-0.2696368992,4.1420905042138
Guyana,1983,NULL,1.52144066390041
Morocco,2012,-0.2923287451,-2.85539573094167
Guyana,1986,NULL,11.282042452492
Guyana,1993,NULL,21.5562129047218
Morocco,2015,-0.1811691672,-7.31717916904564
Morocco,2018,-0.2486978024,7.42410394819452
Guyana,1996,-0.2038503289,13.4774108586718
Guyana,1999,NULL,-3.17417503960472
Morocco,2021,-0.2455590367,16.8632338885207
Guyana,2006,-0.5644672513,188.504548808772
Mozambique,1962,NULL,NULL
Guyana,2009,-0.5558449626,4.64354397824583
Mozambique,1965,NULL,NULL
Mozambique,1968,NULL,NULL
Mozambique,1975,NULL,NULL
Guyana,2012,-0.5182657242,10.0695101831066
Mozambique,1978,NULL,NULL
Guyana,2015,-0.5411548615,3.6868400696814
Mozambique,1981,NULL,NULL
Guyana,2022,-0.3136489093,83.0335255448868
Mozambique,1988,NULL,NULL
Haiti,1962,NULL,3.99563819855759
Mozambique,1991,NULL,NULL
Mozambique,1994,NULL,2.59944837450014
Haiti,1965,NULL,8.59890623123162
Mozambique,1997,NULL,20.9302080359744
Haiti,1968,NULL,-0.313009015675678
Mozambique,2004,-0.6800540090,20.5623601163157
Haiti,1975,NULL,20.5165985915907
Mozambique,2007,-0.6091734767,13.6871000368366
Haiti,1978,NULL,2.87222808870116
Mozambique,2010,-0.4876466095,-6.9472281458795
Haiti,1981,NULL,6.90851247135078
Mozambique,2013,-0.8199129701,3.05582885080714
Mozambique,2020,-1.0616340637,-8.23411618543817
Haiti,1988,NULL,27.6830261821024
Mozambique,2023,NULL,NULL
Haiti,1991,NULL,12.1846827443211
Myanmar,1962,NULL,4.78007679388287
Haiti,1994,NULL,15.4034201503108
Myanmar,1969,NULL,2.12481777144839
Haiti,1997,NULL,14.8384898423859
Myanmar,1972,NULL,12.727018388514
Myanmar,1975,NULL,-13.4206851419453
Haiti,2004,-1.7293291092,20.0201733307437
Myanmar,1978,NULL,7.07763482049076
Haiti,2007,-1.3499499559,20.8136352826774
Myanmar,1985,NULL,13.4077032240105
Haiti,2010,-1.3831758499,2.26187656939861
Myanmar,1988,NULL,-1.367077192338
Haiti,2013,-1.3004540205,8.70646781034003
Myanmar,1991,NULL,-2.1445209906548
Myanmar,1994,NULL,40.1273776061877
Haiti,2020,-1.0326777697,-3.38215966270396
Myanmar,2001,NULL,-27.2572448177708
Haiti,2023,NULL,NULL
Myanmar,2004,-1.7362893820,0.957709253773337
Myanmar,2007,-1.5492327213,39.1649867786043
Heavily indebted poor countries (HIPC),1961,NULL,5.73679083068221
Heavily indebted poor countries (HIPC),1964,NULL,9.23279707508245
Myanmar,2014,-1.1942099333,8.58882759548711
Myanmar,2017,-0.9597063065,4.4908556503464
Myanmar,2020,-1.1947249174,5.29313022264023
Heavily indebted poor countries (HIPC),1971,NULL,5.88027794427646
Myanmar,2023,NULL,NULL
Heavily indebted poor countries (HIPC),1974,NULL,17.4715194683019
Namibia,1967,NULL,NULL
Heavily indebted poor countries (HIPC),1977,NULL,15.0460487256746
Namibia,1970,NULL,NULL
Heavily indebted poor countries (HIPC),1980,NULL,10.7961468740204
Namibia,1973,NULL,NULL
Namibia,1976,NULL,NULL
Heavily indebted poor countries (HIPC),1987,NULL,8.90232734033353
Heavily indebted poor countries (HIPC),1990,NULL,15.7584025507164
Namibia,1983,NULL,8.43391880246664
Namibia,1986,NULL,12.4864199146251
Heavily indebted poor countries (HIPC),1993,NULL,3.37855798674237
Namibia,1989,NULL,1.60478713100464
Heavily indebted poor countries (HIPC),1996,NULL,8.66483661160805
Namibia,1992,NULL,14.4368083395571
Namibia,1999,NULL,-0.117685278302054
Heavily indebted poor countries (HIPC),2003,NULL,13.1913288456722
Namibia,2002,0.2790296972,-5.85187794008347
Heavily indebted poor countries (HIPC),2006,NULL,18.1085960902591
Namibia,2005,-0.0661139712,9.6708900768131
Heavily indebted poor countries (HIPC),2009,NULL,1.30650216089021
Heavily indebted poor countries (HIPC),2016,NULL,4.89729626963465
Namibia,2008,0.4378592968,-2.62575935201961
Namibia,2012,0.3040723205,4.14181114181106
Namibia,2015,0.2367360592,-8.84786827641952
Heavily indebted poor countries (HIPC),2019,NULL,3.66739794303456
Namibia,2018,0.3294669390,6.10203048172374
Heavily indebted poor countries (HIPC),2022,NULL,8.76043796593406
Namibia,2021,0.3365863860,17.5981346967383
High income,1967,NULL,7.28847759745571
Nauru,1965,NULL,NULL
Nauru,1968,NULL,NULL
High income,1970,NULL,9.51198688996267
Nauru,1971,NULL,NULL
Nauru,1978,NULL,NULL
High income,1973,NULL,21.0294651437613
Nauru,1981,NULL,NULL
High income,1980,NULL,11.6727052616855
Nauru,1984,NULL,NULL
High income,1983,NULL,3.34888943243591
Nauru,1987,NULL,NULL
High income,1986,NULL,21.4895109607852
Nauru,1994,NULL,NULL
Nauru,1997,NULL,NULL
High income,1989,NULL,4.62143216568602
Nauru,2000,0.8397122622,NULL
High income,1996,NULL,0.861639897837915
Nauru,2003,0.8332841396,NULL
High income,1999,NULL,5.04616464931174
Nauru,2010,0.4587261677,NULL
High income,2002,NULL,4.25813982885569
Nauru,2013,0.6178678870,-6.60101575645594
High income,2005,NULL,5.75767332926375
Nauru,2016,-0.5483756065,14.9398893092243
Nauru,2023,NULL,NULL
High income,2012,NULL,0.0526527336647525
Nepal,1965,NULL,48.2098113749862
High income,2015,NULL,-5.60572080724388
Nepal,1968,NULL,-8.28322379012703
High income,2018,NULL,6.338338444831
Nepal,1971,NULL,1.93887101370615
Honduras,1963,NULL,5.78980865857656
Nepal,1974,NULL,25.2907531189
Honduras,1966,NULL,8.11953864133022
Nepal,1981,NULL,16.941460774178
Honduras,1970,NULL,8.23352256445293
Nepal,1984,NULL,5.47702509300651
Honduras,1973,NULL,13.6368201084928
Honduras,1976,NULL,19.9288256227758
Honduras,1979,NULL,14.4334775207912
Nepal,1987,NULL,3.73487724531218
Honduras,1986,NULL,7.57292534652332
Nepal,1994,NULL,11.1128193126436
Honduras,1989,NULL,-7.96873449527546
Nepal,1997,NULL,8.7825770686968
Honduras,1992,NULL,6.34658713745388
Nepal,2000,-0.2109616548,9.150620775433
Honduras,1995,NULL,15.1900516976263
Nepal,2003,-0.6106308103,4.62076995853062
Honduras,2002,-0.8795919418,2.7066901075746
Honduras,2005,-0.7711007595,10.0088380376208
Nepal,2010,-0.9590668082,24.4859900633256
Honduras,2008,-0.9713630676,12.3003185757311
Nepal,2013,-0.7189283967,2.11538557717559
Honduras,2011,-0.9053608775,11.8119278955218
Nepal,2016,-0.8108797669,0.670370039385711
Honduras,2018,-1.0571871996,4.02615881248431
Nepal,2019,-0.5536311865,3.24556244327824
Honduras,2021,-1.0872098207,19.5605609669079
Netherlands,1967,NULL,9.70979059214498
"Hong Kong SAR, China",1963,NULL,20.0299354040533
Netherlands,1970,NULL,12.1306158601105
"Hong Kong SAR, China",1966,NULL,2.2490581922295
Netherlands,1973,NULL,31.3204692420156
"Hong Kong SAR, China",1969,NULL,17.4008790233844
Netherlands,1980,NULL,8.61731783716254
"Hong Kong SAR, China",1972,NULL,27.5712232780089
Netherlands,1983,NULL,-3.17647702227157
"Hong Kong SAR, China",1979,NULL,22.9921755020554
Netherlands,1986,NULL,39.6370721755259
"Hong Kong SAR, China",1982,NULL,3.97996924889959
Netherlands,1989,NULL,-1.36451535677183
"Hong Kong SAR, China",1985,NULL,6.53028971495412
"Hong Kong SAR, China",1992,NULL,17.2128046043165
Netherlands,1996,1.6952569485,-0.400502725754234
"Hong Kong SAR, China",1995,NULL,6.50939148304876
Netherlands,1999,NULL,2.06418816558751
"Hong Kong SAR, China",1998,0.9841406941,-4.77450856040571
"Hong Kong SAR, China",2001,NULL,-1.31914618263806
Netherlands,2002,1.7072594166,9.795281066678
"Hong Kong SAR, China",2008,1.4782168865,3.63039362507649
Netherlands,2005,1.7526228428,4.09612383254249
"Hong Kong SAR, China",2011,1.5457003117,8.69272849001687
Netherlands,2012,1.8526817560,-7.32900543778931
Netherlands,2015,1.9073094130,-14.189618863116
Netherlands,2018,1.7447314262,9.61466745772758
"Hong Kong SAR, China",2014,1.8565119505,5.71755185443189
New Caledonia,1963,NULL,NULL
"Hong Kong SAR, China",2017,1.6798657179,6.3619447950751
New Caledonia,1966,NULL,2.88985404609442
Hungary,1965,NULL,NULL
New Caledonia,1969,NULL,22.0882119336281
Hungary,1968,NULL,NULL
Hungary,1971,NULL,NULL
Hungary,1974,NULL,NULL
New Caledonia,1976,NULL,-2.24558568485266
Hungary,1978,NULL,NULL
Hungary,1981,NULL,NULL
New Caledonia,1979,NULL,23.78486344813
Hungary,1984,NULL,NULL
New Caledonia,1982,NULL,-6.98815469408209
Hungary,1987,NULL,NULL
New Caledonia,1985,NULL,7.3806286174882
New Caledonia,1992,NULL,10.1780273078296
Hungary,1994,NULL,7.58073449881494
Hungary,1997,NULL,1.36779847213197
New Caledonia,1995,NULL,19.406542509191
Hungary,2000,0.8325059414,-3.78000445045183
New Caledonia,1998,NULL,8.05721414357923
Hungary,2003,0.8053501844,26.1446870135884
New Caledonia,2001,NULL,-3.5759047868558
Hungary,2010,0.7726693749,0.843898919133619
New Caledonia,2008,NULL,2.80844517716993
Hungary,2013,0.5829873681,5.33329127555209
Hungary,2016,0.4128478467,2.74469651604543
New Caledonia,2011,NULL,10.5410211820328
Hungary,2019,0.4982751012,2.15165095959255
New Caledonia,2014,NULL,4.76440112735614
IBRD only,1961,NULL,-1.44918034386586
New Caledonia,2021,NULL,6.52293497794929
IBRD only,1964,NULL,13.4549485126254
New Zealand,1963,NULL,9.23802728028637
New Zealand,1966,NULL,3.70096580239869
IBRD only,1967,NULL,3.94185045029959
New Zealand,1969,NULL,11.2147478518
IBRD only,1974,NULL,23.8071252286025
New Zealand,1976,NULL,5.77553608203347
IBRD only,1977,NULL,13.502448601566
New Zealand,1979,NULL,11.8762105435337
IBRD only,1980,NULL,22.0323244383087
New Zealand,1982,NULL,-1.03619450852641
New Zealand,1985,NULL,13.9103741437118
IBRD only,1987,NULL,4.92065986237074
New Zealand,1992,NULL,-2.56286202053839
New Zealand,1995,NULL,15.5545754760258
IBRD only,1990,NULL,11.5767974818158
IBRD only,1993,NULL,11.378575874047
New Zealand,1998,1.8504991531,-14.9042065006834
New Zealand,2001,NULL,2.37374937546123
IBRD only,1996,NULL,9.18700588699984
New Zealand,2008,1.8506597281,-2.95765768272647
New Zealand,2011,1.8946473598,14.8608907736247
IBRD only,2003,NULL,12.323894360097
New Zealand,2014,2.0041608810,5.45131557954836
IBRD only,2006,NULL,18.5692293758787
New Zealand,2017,1.8833794594,9.38258571351973
IBRD only,2009,NULL,-3.0520494300513
New Zealand,2021,1.7818444967,20.220144085622
IBRD only,2012,NULL,6.29532707512312
Nicaragua,1961,NULL,NULL
Nicaragua,1964,NULL,NULL
IBRD only,2019,NULL,2.16877703843055
Nicaragua,1967,NULL,NULL
IBRD only,2022,NULL,5.86727003636426
Nicaragua,1974,NULL,NULL
Iceland,1962,NULL,12.2223710906339
Nicaragua,1977,NULL,NULL
Iceland,1965,NULL,20.592588258692
Nicaragua,1980,NULL,NULL
Nicaragua,1987,NULL,NULL
Iceland,1968,NULL,-23.6349624422664
Nicaragua,1990,NULL,-0.370743374132328
Iceland,1971,NULL,27.2537219652314
Nicaragua,1993,NULL,-2.02731637661758
Iceland,1978,NULL,13.7340154253124
Nicaragua,1996,-0.5159268379,4.05466005915402
Iceland,1981,NULL,3.29973443955632
Nicaragua,2003,-0.5602491498,1.88051383338392
Iceland,1984,NULL,3.56084269757035
Nicaragua,2006,-0.7520422339,6.99370242313185
Iceland,1987,NULL,38.366927473412
Iceland,1994,NULL,2.7478770824196
Nicaragua,2009,-0.7869136333,-2.33273851710833
Iceland,1997,NULL,1.93359559080912
Nicaragua,2012,-0.7339115143,7.75154385948003
Iceland,2000,1.7967945337,0.48554807592882
Nicaragua,2019,-1.2015231848,-2.50441904044322
Iceland,2007,1.8277961016,23.974283265877
Nicaragua,2022,-1.3098802567,10.7854984850521
Iceland,2010,1.7066158056,4.53647906432049
Iceland,2013,1.6539210081,9.3112620845675
Niger,1963,NULL,10.2603881657138
Iceland,2016,1.4836372137,18.7013705196517
Niger,1970,NULL,3.84244620744035
Iceland,2023,NULL,NULL
Niger,1973,NULL,27.4112841605482
IDA & IBRD total,1963,NULL,9.44409634728421
Niger,1976,NULL,1.50918515035827
IDA & IBRD total,1966,NULL,2.06555728853529
IDA & IBRD total,1973,NULL,24.4475043057331
Niger,1983,NULL,-10.6320057071821
IDA & IBRD total,1976,NULL,6.99058853770833
Niger,1986,NULL,32.1755728175215
Niger,1989,NULL,-4.41987951692261
IDA & IBRD total,1979,NULL,21.1210869647671
Niger,1992,NULL,3.05666223923939
Niger,1999,NULL,-3.99392231318565
IDA & IBRD total,1982,NULL,-4.15843626607995
Niger,2002,-0.6468260288,13.6184969575419
IDA & IBRD total,1989,NULL,1.05664309872731
Niger,2005,-0.7213908434,16.563798804199
IDA & IBRD total,1992,NULL,4.59766695310663
Niger,2008,-0.6809110641,27.3247642752696
IDA & IBRD total,1995,NULL,13.5111420075432
Niger,2015,-0.5930851102,-10.8541079412685
Niger,2018,-0.6051690578,14.7714633579399
IDA & IBRD total,1998,NULL,-1.96528361152708
IDA & IBRD total,2005,NULL,19.2250225019316
Niger,2021,-0.4281033576,8.51494053311776
IDA & IBRD total,2008,NULL,19.8870128530038
Nigeria,1965,NULL,5.79164633962497
IDA & IBRD total,2011,NULL,16.9814116460642
Nigeria,1968,NULL,-0.0430501170274381
IDA & IBRD total,2018,NULL,6.17164150400182
Nigeria,1971,NULL,-26.8157171463444
Nigeria,1978,NULL,1.36658336086892
IDA & IBRD total,2021,NULL,17.8707011756199
Nigeria,1981,NULL,156.18477166234
Nigeria,1984,NULL,-24.3169783417814
IDA blend,1963,NULL,5.83685138049306
Nigeria,1987,NULL,-3.88609851696538
IDA blend,1966,NULL,8.77579284499089
Nigeria,1994,NULL,41.7456334394937
IDA blend,1973,NULL,6.68163587850562
Nigeria,1997,NULL,8.14092250985659
IDA blend,1976,NULL,20.6793338946514
Nigeria,2000,-1.1609200239,16.9521755137012
IDA blend,1979,NULL,22.7523133015118
IDA blend,1982,NULL,-8.60188686750733
Nigeria,2003,-1.5125100613,10.1888267962875
IDA blend,1989,NULL,-3.61519038767177
Nigeria,2010,-1.1588362455,24.39981095096
IDA blend,1992,NULL,-3.47265194687746
Nigeria,2013,-1.1200739145,12.1012224357297
Nigeria,2016,-1.0376200676,-17.9255123295392
IDA blend,1995,NULL,40.752102323695
Nigeria,2023,NULL,NULL
North America,1961,NULL,3.50743636675076
IDA blend,2002,NULL,9.92038576965881
North America,1968,NULL,9.37507529381457
IDA blend,2005,NULL,18.4288350102962
North America,1971,NULL,8.86525410849034
IDA blend,2008,NULL,17.30174355216
North America,1974,NULL,9.57326208663221
IDA blend,2011,NULL,14.3880451343853
IDA blend,2018,NULL,9.28460642152735
North America,1981,NULL,12.2044988029579
IDA blend,2021,NULL,9.35239851121351
IDA only,1966,NULL,7.49266128444708
North America,1984,NULL,10.5241411751305
IDA only,1969,NULL,8.7368969147004
North America,1987,NULL,6.65014885166514
IDA only,1972,NULL,-2.355672278153
North America,1990,NULL,5.64415359983521
IDA only,1979,NULL,14.9197979538684
North America,1997,NULL,6.07653568196773
IDA only,1982,NULL,-2.12517917209504
IDA only,1985,NULL,2.1112183586354
North America,2000,NULL,6.65467702704929
IDA only,1988,NULL,-2.33674915233584
North America,2003,NULL,5.66518181836931
