country,year,control_of_corruption_estimate,gdp_growth
Lithuania,1965,NULL,NULL
Lithuania,1968,NULL,NULL
Lithuania,1971,NULL,NULL
Lithuania,1974,NULL,NULL
Lithuania,1981,NULL,NULL
Lithuania,1984,NULL,NULL
Lithuania,1987,NULL,NULL
Lithuania,1990,NULL,NULL
Lithuania,1997,NULL,20.7110947038039
Lithuania,2000,0.3702622950,5.0420568061579
Lithuania,2003,0.3530112505,31.7111373841268
Lithuania,2006,0.1558847576,15.6561712631877
Lithuania,2010,0.3724218011,-0.693868147304343
Lithuania,2013,0.4191042781,8.37684020817653
Lithuania,2016,0.6768483520,3.88984012312258
Lithuania,2019,0.6666125059,1.9666837436808
Low & middle income,1961,NULL,-1.12919394409321
Low & middle income,1964,NULL,13.8330530757463
Low & middle income,1967,NULL,4.08628919782779
Low & middle income,1970,NULL,10.3083184360711
Low & middle income,1977,NULL,12.1103735280478
Low & middle income,1980,NULL,21.2822863011762
Low & middle income,1983,NULL,-0.382667120734273
Low & middle income,1986,NULL,2.27784354890431
Low & middle income,1990,NULL,11.9805502225217
Low & middle income,1993,NULL,11.3088379883216
Low & middle income,1996,NULL,10.0010988709101
Low & middle income,1999,NULL,-4.82826657881258
Low & middle income,2006,NULL,18.5781540497317
Low & middle income,2009,NULL,-2.3022124991288
Low & middle income,2012,NULL,6.42717720310717
Low & middle income,2015,NULL,-5.19122438302249
Low & middle income,2022,NULL,6.10402128614007
Low income,1961,NULL,NULL
Low income,1968,NULL,NULL
Low income,1971,NULL,NULL
Low income,1974,NULL,NULL
Low income,1981,NULL,NULL
Low income,1984,NULL,4.31783941021387
Low income,1987,NULL,15.2958087609186
Low income,1990,NULL,24.7551027169834
Low income,1997,NULL,7.25846064640091
Low income,2000,NULL,17.5453926524748
Low income,2003,NULL,9.13445556983708
Low income,2006,NULL,15.602827613728
Low income,2013,NULL,1.96547107614334
Low income,2016,NULL,-0.906512866431384
Low income,2019,NULL,6.46086745972106
Low income,2022,NULL,13.5636683250527
Lower middle income,1963,NULL,11.1625827850671
Lower middle income,1966,NULL,-8.10375012494845
Lower middle income,1969,NULL,10.9476616337481
Lower middle income,1976,NULL,10.2392736426607
Lower middle income,1979,NULL,17.1669602279215
Lower middle income,1982,NULL,2.728254393993
Lower middle income,1989,NULL,-1.55744421431129
Lower middle income,1992,NULL,3.53295901794419
Lower middle income,1995,NULL,17.6692579149055
Lower middle income,1998,NULL,1.22329075621892
Lower middle income,2005,NULL,16.4707341595296
Lower middle income,2008,NULL,12.7209840987699
Lower middle income,2011,NULL,14.140753935201
Lower middle income,2014,NULL,5.19629834729607
Lower middle income,2021,NULL,14.7551998991181
Luxembourg,1964,NULL,14.1590729722725
Luxembourg,1967,NULL,0.648637310493602
Luxembourg,1970,NULL,18.0494992895563
Luxembourg,1977,NULL,10.6828010023491
Luxembourg,1980,NULL,9.11409246115929
Luxembourg,1983,NULL,-1.69694845865456
Luxembourg,1986,NULL,46.0626092088395
Luxembourg,1993,NULL,2.62147440218178
Luxembourg,1996,1.9513745308,0.202461654803615
Luxembourg,1999,NULL,8.6811900485146
Luxembourg,2002,2.0101449490,10.5776504596514
Luxembourg,2009,1.9635378122,-7.43825871681874
Luxembourg,2012,2.1143639088,-3.11185296478974
Luxembourg,2015,2.0535767078,-12.6927589809531
Luxembourg,2018,2.0478684902,8.0474845965655
Luxembourg,2022,1.8836025000,-4.60634773896629
"Macao SAR, China",1964,NULL,NULL
"Macao SAR, China",1967,NULL,NULL
"Macao SAR, China",1970,NULL,NULL
"Macao SAR, China",1973,NULL,NULL
"Macao SAR, China",1980,NULL,NULL
"Macao SAR, China",1983,NULL,-0.830147517920877
"Macao SAR, China",1986,NULL,12.4833982367948
"Macao SAR, China",1989,NULL,18.2152493894061
"Macao SAR, China",1993,NULL,15.2866267918407
"Macao SAR, China",1996,0.4216510057,1.85555784123638
"Macao SAR, China",1999,NULL,-3.67945530814409
"Macao SAR, China",2002,-0.0708565190,7.45480436182781
"Macao SAR, China",2009,0.1604764611,2.66689743616965
"Macao SAR, China",2012,0.4177340865,17.2172149471663
"Macao SAR, China",2015,0.5693389773,-17.9492453453488
"Macao SAR, China",2018,0.6750810742,9.54033697132289
Madagascar,1963,NULL,2.71328271533096
Madagascar,1970,NULL,5.25075865846041
Madagascar,1973,NULL,23.2165910374379
Madagascar,1976,NULL,-4.43288700439474
Madagascar,1979,NULL,29.7334642153489
Madagascar,1986,NULL,14.3438198940038
Madagascar,1989,NULL,-0.433259468636506
Madagascar,1992,NULL,14.1411449659553
Madagascar,1995,NULL,8.9680129663413
Madagascar,1999,NULL,-2.81837021129053
Madagascar,2002,0.0012234821,-1.59296831037994
Madagascar,2005,-0.0555555932,15.6876386466069
Madagascar,2008,-0.2667522430,25.8136597466013
Madagascar,2015,-0.8800117373,-9.58190191857345
Madagascar,2018,-1.0205417871,4.43007006647914
Madagascar,2021,-0.9524589181,11.5183670407895
Malawi,1961,NULL,NULL
Malawi,1964,NULL,NULL
Malawi,1967,NULL,NULL
Malawi,1971,NULL,NULL
Malawi,1974,NULL,NULL
Malawi,1977,NULL,NULL
Malawi,1980,NULL,NULL
Malawi,1987,NULL,-0.0507590261489608
Malawi,1990,NULL,18.2733390679329
Malawi,1993,NULL,15.0660299017531
Malawi,1996,-0.3160631061,63.2281705781735
Malawi,2003,-0.7588146329,-8.20743327320296
Malawi,2006,-0.5495263338,9.35774448643954
Malawi,2009,-0.4058976471,16.3524439851674
Malawi,2012,-0.4772535264,-24.6815335899163
Malawi,2019,-0.7854043245,11.5851980760479
Malawi,2022,-0.6104800701,4.46213920944129
Malaysia,1962,NULL,5.23875252881379
Malaysia,1965,NULL,10.5411062807888
Malaysia,1968,NULL,4.43556767715333
Malaysia,1975,NULL,-2.07876370403543
Malaysia,1978,NULL,24.4955551683151
Malaysia,1981,NULL,2.10738503459983
Malaysia,1984,NULL,11.8476359330324
Malaysia,1988,NULL,9.60466941700127
Malaysia,1991,NULL,11.6265994553502
Malaysia,1994,NULL,11.3362604282118
Malaysia,1997,NULL,-0.842857733480438
Malaysia,2004,0.3231870532,13.2003507468312
Malaysia,2007,0.1668012887,18.9666772642392
Malaysia,2010,0.0570844486,26.0856562046495
Malaysia,2013,0.3332912326,2.80915877799592
Malaysia,2020,0.2291098535,-7.59125259997452
Malaysia,2023,NULL,NULL
Maldives,1966,NULL,NULL
Maldives,1969,NULL,NULL
Maldives,1972,NULL,NULL
Maldives,1975,NULL,NULL
Maldives,1982,NULL,6.98924126093622
Maldives,1985,NULL,16.1521859055082
Maldives,1988,NULL,19.3250981511343
Maldives,1991,NULL,13.6496737262586
Maldives,1995,NULL,12.0708461047073
Maldives,1998,-0.2880149782,6.27140632520312
Maldives,2001,NULL,39.3528604237218
Maldives,2004,-0.2834005952,16.605365734047
Maldives,2011,-0.5525422692,7.19325883528124
Maldives,2014,-0.3641960919,12.2106994490771
Maldives,2017,-0.7987388968,9.21744366098006
Maldives,2020,-0.3395064175,-35.1634094343245
Mali,1965,NULL,NULL
Mali,1968,NULL,24.7836210603491
Mali,1971,NULL,9.85242666806607
Mali,1974,NULL,-4.42382553711256
Mali,1978,NULL,16.4657763446075
Mali,1981,NULL,-12.5430375526992
Mali,1984,NULL,-4.99576280882377
Mali,1987,NULL,12.8750278074809
Mali,1994,NULL,-26.1306251027577
Mali,1997,NULL,-2.99653145044151
Mali,2000,-0.8785097003,-13.9284516132824
Mali,2003,-0.7447116375,20.6224589530043
Mali,2010,-0.6768087149,4.46840725285276
Mali,2013,-0.7920358181,6.43508354646031
Mali,2016,-0.6773682833,7.03015036935381
Mali,2019,-0.7052555084,1.22654809745129
Malta,1961,NULL,NULL
Malta,1964,NULL,NULL
Malta,1967,NULL,NULL
Malta,1974,NULL,8.82289297756874
Malta,1977,NULL,18.4939463382024
Malta,1980,NULL,24.8617766098322
Malta,1983,NULL,-5.56871134977827
Malta,1987,NULL,22.0314379199462
Malta,1990,NULL,20.2300595751468
Malta,1993,NULL,-10.3488150160403
Malta,1996,0.4789949954,3.59463852480665
Malta,2003,0.9185185432,21.8763188838919
Malta,2006,1.0026854277,5.64415905059286
Malta,2009,0.7667302489,-4.33467194601993
Malta,2012,0.9355691671,-1.83584708558678
Malta,2019,0.2100382298,3.81699478832944
Malta,2022,0.2386778146,0.212078318836031
Marshall Islands,1964,NULL,NULL
Marshall Islands,1967,NULL,NULL
Marshall Islands,1970,NULL,NULL
Marshall Islands,1973,NULL,NULL
Marshall Islands,1980,NULL,NULL
Marshall Islands,1983,NULL,19.5629761154705
Marshall Islands,1986,NULL,27.5986234873174
Marshall Islands,1993,NULL,9.2221868376838
Marshall Islands,1996,NULL,-7.79505946935041
Marshall Islands,1999,NULL,1.8230450109281
Marshall Islands,2002,NULL,7.25770207776982
Marshall Islands,2009,-0.6897015572,3.18957359634132
Marshall Islands,2012,-0.2241548449,4.83117323003832
Marshall Islands,2015,0.6481192112,-1.17490196837446
Marshall Islands,2018,0.3482210934,3.16351388708667
Mauritania,1961,NULL,NULL
Mauritania,1964,NULL,33.480395645058
Mauritania,1971,NULL,8.45608752832272
Mauritania,1974,NULL,24.2829423517441
Mauritania,1977,NULL,3.09459404334536
Mauritania,1980,NULL,10.087624581032
Mauritania,1984,NULL,-7.79267046765317
Mauritania,1987,NULL,13.3180634519877
Mauritania,1990,NULL,3.87877894818577
Mauritania,1993,NULL,-14.644249884467
Mauritania,2000,-0.4868166745,-10.3932498452145
Mauritania,2003,-0.0743419826,15.4238175437444
Mauritania,2006,-0.7464088202,33.4997060727925
Mauritania,2009,-0.6082179546,-9.44680618396052
Mauritania,2016,-0.7622901201,3.76015720166686
Mauritania,2019,-0.8657974005,5.63607256341091
Mauritania,2022,-0.7988447547,6.05395084797082
Mauritius,1962,NULL,NULL
Mauritius,1965,NULL,NULL
Mauritius,1968,NULL,NULL
Mauritius,1975,NULL,NULL
Mauritius,1978,NULL,23.2792637159846
Mauritius,1981,NULL,0.936473943305801
Mauritius,1988,NULL,13.4865971097057
Mauritius,1991,NULL,7.66552126113789
Mauritius,1994,NULL,9.03299976505225
Mauritius,1997,NULL,-5.30480945971372
Mauritius,2004,0.1527646631,13.1053679395398
Mauritius,2007,0.3509992361,15.953472522801
Mauritius,2010,0.4823501408,9.58311749583786
Mauritius,2013,0.2520991266,5.35002818289192
Mauritius,2020,0.4412817657,-20.9765005591221
Mauritius,2023,NULL,NULL
Mexico,1967,NULL,9.21052631578947
Mexico,1970,NULL,9.35960591133005
Mexico,1973,NULL,22.3008899919494
Mexico,1976,NULL,0.995365190033911
Mexico,1983,NULL,-15.4036890460129
Mexico,1986,NULL,-31.0821050924977
Mexico,1989,NULL,21.9105223297231
Mexico,1996,-0.5124286413,13.6786713080265
Mexico,1999,NULL,13.2364923812461
Mexico,2002,-0.2505722642,1.83420869480172
Mexico,2005,-0.3441795409,11.9728517896937
Mexico,2012,-0.4845275879,2.1233961455235
Mexico,2015,-0.8886902332,-11.0818945113179
Mexico,2018,-0.9486843944,5.50747846548026
Mexico,2021,-1.0203100443,17.1151393777448
"Micronesia, Fed. Sts.",1962,NULL,NULL
"Micronesia, Fed. Sts.",1965,NULL,NULL
"Micronesia, Fed. Sts.",1968,NULL,NULL
"Micronesia, Fed. Sts.",1975,NULL,NULL
"Micronesia, Fed. Sts.",1978,NULL,NULL
"Micronesia, Fed. Sts.",1981,NULL,NULL
"Micronesia, Fed. Sts.",1984,NULL,NULL
"Micronesia, Fed. Sts.",1991,NULL,12.9076086956522
"Micronesia, Fed. Sts.",1994,NULL,2.06653225806452
"Micronesia, Fed. Sts.",1997,NULL,-5.44920316180079
"Micronesia, Fed. Sts.",2000,NULL,5.96496884426026
"Micronesia, Fed. Sts.",2007,-0.2403194904,1.2799840771094
"Micronesia, Fed. Sts.",2010,-0.2594193518,5.94377554974407
"Micronesia, Fed. Sts.",2013,-0.1799173504,-3.06626241062211
"Micronesia, Fed. Sts.",2016,0.7069112659,4.98446509608547
"Micronesia, Fed. Sts.",2020,0.8756586909,-1.92307692307692
"Micronesia, Fed. Sts.",2023,NULL,NULL
Middle East & North Africa,1962,NULL,NULL
Middle East & North Africa,1965,NULL,NULL
Middle East & North Africa,1968,NULL,NULL
Middle East & North Africa,1975,NULL,10.5698262080471
Middle East & North Africa,1978,NULL,6.75567678949386
Middle East & North Africa,1981,NULL,3.54116850689381
Middle East & North Africa,1984,NULL,1.97409898788622
Middle East & North Africa,1991,NULL,-29.3829002707422
Middle East & North Africa,1994,NULL,6.68233683798314
Middle East & North Africa,1997,NULL,5.08626094994406
Middle East & North Africa,2000,NULL,11.8885392969571
Middle East & North Africa,2007,NULL,18.0473332893007
Middle East & North Africa,2010,NULL,17.1224333839851
Middle East & North Africa,2013,NULL,-1.65475123417163
Middle East & North Africa,2020,NULL,-10.3572927156296
Middle East & North Africa,2023,NULL,NULL
Middle East & North Africa (excluding high income),1961,NULL,NULL
Middle East & North Africa (excluding high income),1968,NULL,10.0174178873469
Middle East & North Africa (excluding high income),1971,NULL,14.6454563523621
Middle East & North Africa (excluding high income),1974,NULL,52.4411035521455
Middle East & North Africa (excluding high income),1977,NULL,15.7301311047697
Middle East & North Africa (excluding high income),1984,NULL,5.87169710272294
Middle East & North Africa (excluding high income),1987,NULL,-12.5473014277007
Middle East & North Africa (excluding high income),1990,NULL,40.6810959908164
Middle East & North Africa (excluding high income),1993,NULL,4.60798287314273
Middle East & North Africa (excluding high income),2000,NULL,5.92173855799531
Middle East & North Africa (excluding high income),2003,NULL,9.3529670704279
Middle East & North Africa (excluding high income),2006,NULL,16.5469420224058
Middle East & North Africa (excluding high income),2013,NULL,-7.97599094680715
Middle East & North Africa (excluding high income),2016,NULL,2.55548886397316
Middle East & North Africa (excluding high income),2019,NULL,0.484143731783251
Middle East & North Africa (excluding high income),2022,NULL,13.0344577550731
Middle East & North Africa (IDA & IBRD countries),1964,NULL,NULL
Middle East & North Africa (IDA & IBRD countries),1967,NULL,8.25939790869023
Middle East & North Africa (IDA & IBRD countries),1970,NULL,12.9447327195965
Middle East & North Africa (IDA & IBRD countries),1973,NULL,32.7461117400522
Middle East & North Africa (IDA & IBRD countries),1980,NULL,19.750992444412
Middle East & North Africa (IDA & IBRD countries),1983,NULL,12.3830693073356
Middle East & North Africa (IDA & IBRD countries),1986,NULL,12.3795833641637
Middle East & North Africa (IDA & IBRD countries),1989,NULL,0.560833674660385
Middle East & North Africa (IDA & IBRD countries),1996,NULL,12.9501293715957
Middle East & North Africa (IDA & IBRD countries),1999,NULL,8.67696887486378
Middle East & North Africa (IDA & IBRD countries),2002,NULL,-2.52192172841338
Middle East & North Africa (IDA & IBRD countries),2005,NULL,17.9425933070423
Middle East & North Africa (IDA & IBRD countries),2009,NULL,-2.72756703654915
Middle East & North Africa (IDA & IBRD countries),2012,NULL,7.8380441903391
Middle East & North Africa (IDA & IBRD countries),2015,NULL,-10.194291076074
Middle East & North Africa (IDA & IBRD countries),2018,NULL,-5.14923240434047
Middle East & North Africa (IDA & IBRD),1996,NULL,NULL
Middle East & North Africa (IDA & IBRD),1999,NULL,NULL
Middle East & North Africa (IDA & IBRD),2002,NULL,NULL
Middle East & North Africa (IDA & IBRD),2005,NULL,NULL
Middle East & North Africa (IDA & IBRD),2009,NULL,NULL
Middle East & North Africa (IDA & IBRD),2012,NULL,NULL
Middle East & North Africa (IDA & IBRD),2015,NULL,NULL
Middle East & North Africa (IDA & IBRD),2018,NULL,NULL
Middle income,1963,NULL,10.0482925756798
Middle income,1966,NULL,1.48476538373561
Middle income,1969,NULL,11.4360399819752
Middle income,1972,NULL,11.8640975206535
Middle income,1979,NULL,20.7946543473893
Middle income,1982,NULL,-3.69094339369815
Middle income,1985,NULL,0.0376744711048279
Middle income,1992,NULL,5.25320919796811
Middle income,1995,NULL,13.0440944930043
Middle income,1998,NULL,-2.67536082240782
Middle income,2001,NULL,0.997986365703038
Middle income,2008,NULL,19.5573256693787
Middle income,2011,NULL,19.1708701946023
Middle income,2014,NULL,3.33914771724301
Middle income,2017,NULL,9.91704879880687
Moldova,1963,NULL,NULL
Moldova,1966,NULL,NULL
Moldova,1973,NULL,NULL
Moldova,1976,NULL,NULL
Moldova,1979,NULL,NULL
Moldova,1982,NULL,NULL
Moldova,1989,NULL,NULL
Moldova,1992,NULL,NULL
Moldova,1995,NULL,NULL
Moldova,2002,-0.9803501964,12.2339308156582
Moldova,2005,-0.6726258993,15.0136973452255
Moldova,2008,-0.6344296932,37.5729710921574
Moldova,2011,-0.6251505017,20.6361779612321
Moldova,2018,-0.7464290857,18.2231939715683
Moldova,2021,-0.4689192474,18.7328239543507
Monaco,1963,NULL,NULL
Monaco,1966,NULL,NULL
Monaco,1969,NULL,NULL
Monaco,1972,NULL,22.8087519172051
Monaco,1979,NULL,20.9198860792488
Monaco,1982,NULL,-5.14210768245164
Monaco,1985,NULL,4.38991194312782
Monaco,1992,NULL,10.3408257894304
Monaco,1995,NULL,15.07087558347
Monaco,1998,NULL,3.32366128406549
Monaco,2001,NULL,0.72558623087387
Monaco,2008,NULL,10.6734799829281
Monaco,2011,NULL,13.4349258106939
Monaco,2014,NULL,7.83699328875834
Monaco,2017,1.7621510029,-0.531642875231604
Mongolia,1961,NULL,NULL
Mongolia,1964,NULL,NULL
Mongolia,1967,NULL,NULL
Mongolia,1970,NULL,NULL
Mongolia,1977,NULL,NULL
Mongolia,1980,NULL,NULL
Mongolia,1983,NULL,6.79104582400565
Mongolia,1986,NULL,32.4569721451856
Mongolia,1993,NULL,-41.6822463680474
Mongolia,1996,0.1117584780,-7.33012905464671
Mongolia,1999,NULL,-5.96133226799492
Mongolia,2002,0.0258806255,10.1386460283494
Mongolia,2009,-0.7614974976,-18.4834803732548
Mongolia,2012,-0.5350958109,18.0884705982342
Mongolia,2015,-0.5174469352,-4.96153419660843
Mongolia,2022,-0.5608071089,12.167837629887
Montenegro,1965,NULL,NULL
Montenegro,1968,NULL,NULL
Montenegro,1971,NULL,NULL
Montenegro,1978,NULL,NULL
Montenegro,1981,NULL,NULL
Montenegro,1984,NULL,NULL
Montenegro,1987,NULL,NULL
Montenegro,1994,NULL,NULL
Montenegro,1997,NULL,NULL
Montenegro,2000,-0.1775058955,NULL
Montenegro,2003,-0.4119944870,32.9283058150557
Montenegro,2010,-0.2538968623,-0.393004806189107
Montenegro,2013,-0.2868859768,9.2536753692749
Montenegro,2016,-0.0815123320,7.94629564166806
Montenegro,2023,NULL,NULL
Morocco,1963,NULL,11.6675144018153
Morocco,1966,NULL,-2.43967179413798
Morocco,1969,NULL,11.6218703617726
Morocco,1972,NULL,16.4678270453146
Morocco,1979,NULL,20.208955027596
Morocco,1982,NULL,-0.53916598172362
Morocco,1985,NULL,1.12390401054346
Morocco,1988,NULL,18.1027551350797
Morocco,1995,NULL,9.62289425632643
Morocco,1998,0.1033457592,18.7743779046974
Morocco,2001,NULL,1.89231738395027
Morocco,2008,-0.4336657226,17.1079350868999
Morocco,2011,-0.4522512257,9.13624527336168
Morocco,2014,-0.3050428033,2.93033904712453
Morocco,2017,-0.1992148608,6.2449039978355
Mozambique,1963,NULL,NULL
Mozambique,1966,NULL,NULL
Mozambique,1969,NULL,NULL
Mozambique,1972,NULL,NULL
Mozambique,1979,NULL,NULL
Mozambique,1982,NULL,NULL
Mozambique,1985,NULL,NULL
Mozambique,1992,NULL,-27.3981668123586
Mozambique,1995,NULL,3.5001397650044
Mozambique,1998,-0.3903815448,13.900308597392
Mozambique,2001,NULL,-4.73016919946441
Mozambique,2008,-0.4871827066,19.5060116614193
Mozambique,2011,-0.4961962998,28.1056416713357
Mozambique,2014,-0.6693818569,4.53639935804681
Mozambique,2017,-0.8579850197,9.9062436074512
Myanmar,1963,NULL,-5.59948834602365
Myanmar,1966,NULL,-20.146847409988
Myanmar,1973,NULL,8.68928238691496
Myanmar,1976,NULL,13.5323328951697
Myanmar,1979,NULL,1.80202031204394
Myanmar,1982,NULL,33.3181369433228
Myanmar,1989,NULL,30.6510632444921
Myanmar,1992,NULL,16.5095252065357
Myanmar,1995,NULL,19.3336715664258
Myanmar,1998,-1.3344706297,36.7866753693396
Myanmar,2005,-1.5406830311,13.4339992259451
Myanmar,2008,-1.6157460213,57.8723708677817
Myanmar,2011,-1.5946890116,21.0664968984925
Myanmar,2018,-0.6127838492,2.72613835996892
Myanmar,2021,-1.0480768681,-16.171509917005
Namibia,1963,NULL,NULL
Namibia,1966,NULL,NULL
Namibia,1969,NULL,NULL
Namibia,1972,NULL,NULL
Namibia,1979,NULL,NULL
Namibia,1982,NULL,-5.83126865675887
Namibia,1985,NULL,-17.5795493360467
Namibia,1988,NULL,8.47917017496859
Namibia,1995,NULL,8.50976300629251
Namibia,1998,0.7357028127,-6.78413367878323
Namibia,2001,NULL,-9.30314356840666
Namibia,2004,0.1152241006,34.1578611076006
Namibia,2011,0.2774772346,9.55215703620974
Namibia,2014,0.2616838217,3.25595300144324
Namibia,2017,0.2616371810,20.2679643550812
Nauru,1961,NULL,NULL
Nauru,1964,NULL,NULL
Nauru,1967,NULL,NULL
Nauru,1974,NULL,NULL
Nauru,1977,NULL,NULL
Nauru,1980,NULL,NULL
Nauru,1983,NULL,NULL
Nauru,1990,NULL,NULL
Nauru,1993,NULL,NULL
Nauru,1996,NULL,NULL
Nauru,1999,NULL,NULL
Nauru,2006,NULL,NULL
Nauru,2009,-0.3997345567,NULL
Nauru,2012,-0.0245511252,55.2986020997088
Nauru,2019,0.5295177102,-4.4546972764758
Nauru,2022,0.6015219688,4.19910295009761
Nepal,1961,NULL,4.64756113298648
Nepal,1964,NULL,-0.170867005005016
Nepal,1967,NULL,-7.15009883945422
Nepal,1970,NULL,9.80588322317874
Nepal,1977,NULL,-4.84509398044778
Nepal,1980,NULL,5.1136525885454
Nepal,1983,NULL,2.16041809427769
Nepal,1990,NULL,2.90291946944511
Nepal,1993,NULL,7.60993748072687
Nepal,1996,-0.6392086744,2.73740746613475
Nepal,1999,NULL,3.65276372177044
Nepal,2006,-0.6929430962,11.2352718876034
Nepal,2009,-0.7044905424,2.46740679946504
Nepal,2012,-0.8146429062,0.599006067618197
Nepal,2015,-0.6032249928,7.16706818914862
Nepal,2022,-0.5326413512,10.5712194562441
Netherlands,1963,NULL,8.49442667795134
Netherlands,1966,NULL,8.88840301718526
Netherlands,1969,NULL,22.353981851332
Netherlands,1976,NULL,8.89699530728971
Netherlands,1979,NULL,15.2763698973218
Netherlands,1982,NULL,-3.4451631759686
Netherlands,1985,NULL,-0.0464495046069256
Netherlands,1992,NULL,10.8282471279002
Netherlands,1995,NULL,19.2998146867232
Netherlands,1998,2.0895969868,5.0851348435136
Netherlands,2001,NULL,3.37921132819558
Netherlands,2008,2.1027684212,12.1748942943305
Netherlands,2011,2.0813980103,6.8316132258562
Netherlands,2014,1.9606961012,1.70948766100132
Netherlands,2021,2.0046262741,13.177152249544
New Caledonia,1962,NULL,NULL
New Caledonia,1965,NULL,NULL
New Caledonia,1972,NULL,22.4218322932203
New Caledonia,1975,NULL,28.121702559454
New Caledonia,1978,NULL,1.00099986139779
New Caledonia,1981,NULL,-17.7510554232518
New Caledonia,1988,NULL,39.2907213458565
New Caledonia,1991,NULL,4.91572042948287
New Caledonia,1994,NULL,7.67065570067822
New Caledonia,1997,NULL,-8.75629891864423
New Caledonia,2004,NULL,19.9305125881483
New Caledonia,2007,NULL,26.3751302805197
New Caledonia,2010,NULL,7.58132414038446
New Caledonia,2017,NULL,5.15188401245199
New Caledonia,2020,NULL,-0.221892739775027
New Caledonia,2023,NULL,NULL
New Zealand,1967,NULL,1.66591807417772
New Zealand,1970,NULL,NULL
New Zealand,1973,NULL,33.8124606862157
New Zealand,1980,NULL,12.1232752956555
New Zealand,1983,NULL,0.598705513960656
New Zealand,1986,NULL,24.0069835057454
New Zealand,1989,NULL,-2.78148727570936
New Zealand,1996,2.1102457047,9.73445180155887
New Zealand,1999,NULL,4.50866067531238
New Zealand,2002,2.2625732422,23.6768622844964
New Zealand,2005,2.1913142204,10.4084512605548
New Zealand,2012,2.3078877926,4.70333554686089
New Zealand,2015,2.2333436012,-11.5486675932135
New Zealand,2018,2.1350314617,2.58061389394024
Nicaragua,1963,NULL,NULL
Nicaragua,1970,NULL,NULL
Nicaragua,1973,NULL,NULL
Nicaragua,1976,NULL,NULL
Nicaragua,1979,NULL,NULL
Nicaragua,1983,NULL,NULL
Nicaragua,1986,NULL,NULL
Nicaragua,1989,NULL,-60.8647265505803
Nicaragua,1992,NULL,20.418798202984
Nicaragua,1999,NULL,4.7559463689086
Nicaragua,2002,-0.4791366458,-1.85855781569104
Nicaragua,2005,-0.6164814830,9.071688786815
Nicaragua,2008,-0.7689296007,14.4622160791681
Nicaragua,2015,-0.9071323872,7.37559069628252
Nicaragua,2018,-1.0238268375,-5.5178719282896
Nicaragua,2021,-1.2547037601,11.5767378740585
Niger,1961,NULL,8.06588829571215
Niger,1964,NULL,-0.593296020230422
Niger,1967,NULL,-5.22702402615202
Niger,1974,NULL,8.42701359216683
Niger,1977,NULL,21.3186150400936
Niger,1980,NULL,18.9281432576244
Niger,1987,NULL,17.2737550583977
Niger,1990,NULL,61.1492759986159
Niger,1993,NULL,-9.85043928654238
Niger,1996,-0.8655900955,4.47982146889464
Niger,2003,-0.9164201617,21.9931447916399
Niger,2006,-0.8489225507,8.51057169328844
Niger,2009,-0.6111985445,0.747246656434992
Niger,2012,-0.6476857066,7.45429004468718
Niger,2019,-0.5701931119,0.407005724834169
Niger,2022,-0.5858039856,2.86474167055258
Nigeria,1962,NULL,9.89663011800799
Nigeria,1969,NULL,27.5585465494425
Nigeria,1972,NULL,33.682459695857
Nigeria,1975,NULL,11.8015695323228
Nigeria,1982,NULL,-13.1970350949369
Nigeria,1985,NULL,0.355797976401796
Nigeria,1988,NULL,-5.74752872430807
Nigeria,1991,NULL,10.1618493105048
Nigeria,1998,-1.1606127024,8.74571893888009
Nigeria,2001,NULL,6.34132979052867
Nigeria,2004,-1.3833729029,29.6220012065214
Nigeria,2007,-1.0669398308,16.6932318492514
Nigeria,2014,-1.2835038900,10.3950760288865
Nigeria,2017,-1.0998029709,-7.14282417291695
Nigeria,2020,-1.1208575964,-8.91823667014821
North America,1964,NULL,7.54084507798263
North America,1967,NULL,5.85481254994822
North America,1970,NULL,5.6829970480539
North America,1977,NULL,10.2605020512615
North America,1980,NULL,9.087010434855
North America,1983,NULL,8.67866027405602
North America,1986,NULL,5.38876893818918
North America,1993,NULL,4.53935607356865
North America,1996,NULL,5.56133984204882
North America,1999,NULL,6.31922800184031
North America,2002,NULL,3.25934148168704
North America,2009,NULL,-2.88111661617545
North America,2012,NULL,3.96191722818747
North America,2015,NULL,2.09855512728145
North America,2018,NULL,5.35573074482342
North America,2022,NULL,8.99754125906711
North Macedonia,1962,NULL,NULL
North Macedonia,1965,NULL,NULL
North Macedonia,1968,NULL,NULL
North Macedonia,1975,NULL,NULL
North Macedonia,1978,NULL,NULL
North Macedonia,1981,NULL,NULL
North Macedonia,1984,NULL,NULL
North Macedonia,1991,NULL,5.08823567542292
North Macedonia,1994,NULL,32.6995660670524
North Macedonia,1997,NULL,-15.7051250941934
North Macedonia,2000,-0.6389759183,-2.3490976800497
North Macedonia,2007,-0.3943568468,21.5012289533622
North Macedonia,2010,-0.0929768234,0.0577908515753181
North Macedonia,2013,-0.0562596284,11.0047361224404
North Macedonia,2020,-0.4939404726,-1.92567921846673
North Macedonia,2023,NULL,NULL
Northern Mariana Islands,1962,NULL,NULL
Northern Mariana Islands,1965,NULL,NULL
Northern Mariana Islands,1968,NULL,NULL
Northern Mariana Islands,1975,NULL,NULL
Northern Mariana Islands,1978,NULL,NULL
Northern Mariana Islands,1981,NULL,NULL
Northern Mariana Islands,1984,NULL,NULL
